,estilo,artist_url,song_url,lyrics
10,gru,https://acordes.lacuerda.net/dinos/,https://acordes.lacuerda.net/dinos/el_que_a_hierro_mata,"Como quisiera ser, dueño del amor<br>llevarte al olivo para darte un beso<br>tenerte a mi lado, junto a las estrellas<br>con el infinito, mas allá del cielo<br>Siento por ser pobre vivo tu desprecio<br>no tengo dinero que lo compra todo<br>ojala que un dia, encuentres el oro<br>que te hace falta, para ti, te quiero<br>El oro se acaba, el alma no muere<br>ay ay ay cariño, como me haces falta<br>y el que a hierro mata, a hierro termina<br>sufriras un dia como yo he sufrido<br>Dice todo 2 veces<br>^Matias^"
11,gru,https://acordes.lacuerda.net/dinos/,https://acordes.lacuerda.net/dinos/el_taxista,"saben tuve tantos trabajos, fui<br>lavaplatos, mesero y cosinero,<br>peon y albañil, ayudante de mecanica<br>un mil-usos cualquiera, pero ahora<br>les quiero contar de cuando era taxista<br>un dia un joven me abordo y me dijo:<br>hey chofer, pisele al gas, tanto sin verla<br>ya no aguanto mas...<br>parese porfavor, voy a comprar flores para mi amor<br>y fui manejando, asumando y el cantando<br>segui si si si manejando y el silbando con sus flores<br>en cuanto llegamos a la direccion, me dijo que<br>lo esperara y corrio a  buscarla, despues de<br>algunos minutos, aquel león que llevaba yo de pasajero<br>regreso convertido en el mas pequeño raton y me dijo.....<br>hey chofer dele otra vez, me equivoque esta calle no es<br>(le pregunte) digame a que lugar?<br>(me respondio) lejos de aqui vaya sin preguntar<br>X2<br>y fui manejando,  y el llorando con sus flores<br>segui si si si manejando y el tirando lindas flores"
12,gru,https://acordes.lacuerda.net/dinos/,https://acordes.lacuerda.net/dinos/entre_nosotros_todo_termino,"Ya no soy el que tú dices conocer<br>Porque ha cambiado mi forma de ser<br>Quisiera olvidarte ya,<br>Que tengas suerte al irte de mi<br>Que a tu camino llegue el hombre ideal<br>Y con el vivas un gran sueño de amor.<br>Por eso yo te digo viejo amor<br>La vida es un suspiro que se va,<br>Con tristeza y gran dolor recordaré<br>A este amor que ya ha dejado de ser...<br>Entre nosotros todo terminó<br>Cual rosa que al anochecer<br>Sus pétalos con dolor deja caer.<br>Entre nosotros todo terminó<br>Hoy solo queda recordar<br>Sigue el camino por andar que seas feliz<br>Contacto:<br>https://www.facebook.com/maxiigomezz"
13,gru,https://acordes.lacuerda.net/dinos/,https://acordes.lacuerda.net/dinos/este_oficio_de_cantante,"Este oficio de cantante<br>Me brindo mil alegrías<br>Y con fuerza y emoción entregue en cada canción<br>Lo mejor que hubo en mi vida.<br>Este oficio de cantante<br>Me hizo una mala jugada<br>Y mi mundo de color se hizo gris como el dolor<br>Me enfrento de encrucijada.<br>La mujer que amo yo,<br>Quién se ha de casar ahora<br>Me pidió que al verla entrar, frente a dios<br>Frente al altar como regalo de bodas.<br>Que yo le cante ave María<br>Que yo le cante ave María<br>Mientras ella se une a él, no vera mi padecer<br>Mi tristeza y mi agonía.<br>Que yo le cante ave María<br>Que yo le cante ave María<br>El peor de los instantes hoy me deja como pago<br>Este oficio de cantante.<br>Este oficio de cantante<br>Me dio éxitos y aplausos<br>Y en mi largo caminar solo vi felicidad<br>Nunca supe de fracasos.<br>Esta canción esta dedicada para mi hija Alison<br>Y para todos los FAN de Los Dinos.<br>Cualquier consulta macerathy@yahoo.con.ar<br>21-marzo-1998"
14,gru,https://acordes.lacuerda.net/dinos/,https://acordes.lacuerda.net/dinos/hasta_el_amanecer,"Cuando te tenga en mis brazos<br>Ya no te dejare marchar<br>Estarás conmigo, estarás conmigo<br>Hasta el amanecer<br>Quisiera volver como ayer<br>Sentir tus caricias, tu piel<br>Tu voz, hasta el amanecer<br>Hasta el amanecer<br>Haremos, haremos el amor<br>No te marcharas, haremos el amor<br>Hasta el amanecer<br>Esta canción esta dedicada para mi hija Alison<br>Y para todos los fan de Los Dinos.<br>Cualquier consulta macerathy@yahoo.com.ar hacedor de esta pagina.<br>Tengo mas canciones de los Dinos, muy pronto."
15,gru,https://acordes.lacuerda.net/dinos/,https://acordes.lacuerda.net/dinos/ingrata,"Por darte todo, están mis manos vacías<br>por transformar todo tu gran dolor en alegría.<br>Por darte todo, están mis brazos cansados.<br>He recibido como gran recompensa solamente una ofensa<br>que me dejes de lado<br>ESTRIBILLO:<br>Ingrata, no me has dejado ni un poquito de tí.<br>Me he preocupado por hacerte una reina, por verte más bella<br>Y tú me das dolor(*), ingrato amor<br>Ingrata, no me has dejado ni un poquito de tí.<br>Luché como un león desde mi pobreza por darte riqueza<br>y en pago, me estás matando.<br>Por darte todo, hoy sufro en cada regreso<br>al encontrarme con la casa vacía y tu ausencia de besos.<br>Por darte todo, ya no me queda más nada.<br>Lloro en silencio y no encuentro respuesta<br>al hablar con la almohada.<br>(ESTRIBILLO)<br>(*) ACLARACIÓN: No sé si debe decir ""...y tú me das dolor,<br>ingrato amor, o ""...y tú me das sólo ingrato amor"" Quien lo sepa<br>puede tomarse la libertad de corregir la letra."
16,gru,https://acordes.lacuerda.net/dinos/,https://acordes.lacuerda.net/dinos/las_joyas_de_mi_vida,"Por un amor,<br>que dios me dio para conciencia de mi vidaaaa<br>le entregue<br>queriendo amar y ser amado sin medidaaaa<br>a una mujer<br>me ofreci para ser dueño y ella miaaaa<br>pero no fueee<br>no quizo ser con su belleza joyas mias<br>Crei perder<br>hasta el valor de ser quien soy en esta vida<br>sin entendeeer<br>que aun habia en mi alrrededor joyas divinas<br>que ya eran miaaas tan solo miaaas<br>las joyas de mi vidaaaaaaaaaaa<br>son este cielo donde siempre sale el sooool<br>y las estrellas que en las noches miro ir<br>son mi fortuna y este mundo que hizo dios<br>las joyas de mi vidaaaaaaaaaaa<br>son este cielo donde siempre sale el sooool<br>y las estrellas que en las noches miro ir<br>son mi fortuna y este mundo que hizo dios<br>que ya eran miaaas  tan solo miaaas<br>las joyas de mi vidaaaaaaaaaaa<br>son este cielo donde siempre sale el sooool<br>y las estrellas que en las noches miro ir<br>son mi fortuna y este mundo que hizo dios<br>las joyas de mi vidaaaaaaaaaaa<br>son este cielo donde siempre sale el sooool<br>y las estrellas que en las noches miro ir<br>son mi fortuna y este mundo que hizo dios ooz ooz"
17,gru,https://acordes.lacuerda.net/dinos/,https://acordes.lacuerda.net/dinos/llegamos_tarde_los_dos,Llegamos tarde los dos<br>A nuestro encuentro en la vida<br>Supimos que al comenzar<br>Que un día terminaría<br>Llegamos tarde los dos<br>la ultima noche se muere<br>de nada vale llorar<br>tu tienes ya quien te espere.<br>Yo seguiré mi camino<br>Tu seguirás tu camino<br>Ya esta escrito que el tuyo y el mió<br>Tendrían distinto destino<br>Llegamos tarde los dos<br>Para salvar los fracasos<br>De nada vale llorar<br>Tu volverás a tus brazos.<br>Esta canción esta dedicada para mi hija Alison<br>Y para todos los FAN de Los Dinos.<br>Cualquier consulta macerathy@yahoo.con.ar<br>6-mayo-1998
18,gru,https://acordes.lacuerda.net/dinos/,https://acordes.lacuerda.net/dinos/que_lindo_amor,"Yo... Te mire a los ojos<br>Y en ellos vi tu sentimentos, toda la verdad<br>Que nacía un amor muy profundo<br>El más bueno y bonito del mundo<br>Un romance sincero y total, hasta la eternidad<br>Que lindo amor...<br>Comenzó con miradas<br>Continuó con palabras<br>Qué lindo amor,<br>Porque sentimos vibrar como nunca<br>El cuerpo y la piel<br>Con un beso, mirando la luna<br>Al anocheceeeer<br>Qué lindo amor,<br>Porque aquellas sonrisas<br>Luego trajo caricias<br>Qué lindo amor<br>Porque nombrando tu nombre<br>En tus manos puse el corazón<br>Por todo eso y más...<br>Qué lindo amor<br>Intermedio como la intro: FA - DO - SOL - DO<br>va de nuevo<br>Yo... Te mire a los ojos<br>Y en ellos vi tu sentimentos, toda la verdad<br>Que nacía un amor muy profundo<br>El más bueno y bonito del mundo<br>Un romance sincero y total, hasta la eternidad<br>Que lindo amor...<br>Comenzó con miradas<br>Continuó con palabras<br>Qué lindo amor,<br>Porque sentimos vibrar como nunca<br>El cuerpo y la piel<br>Con un beso, mirando la luna<br>Al anocheceeeer<br>Qué lindo amor,<br>Porque aquellas sonrisas<br>Luego trajo caricias<br>Qué lindo amor<br>Porque nombrando tu nombre<br>En tus manos puse el corazón<br>Por todo eso y más...<br>Qué lindo amor<br>Se puede terminar elevando la voz con: FA - DO<br>Excelente canción. un abrazo a picotin que tanto le gusta este temita!<br>Chris PA Gutt"
19,gru,https://acordes.lacuerda.net/gatillo_facil/,https://acordes.lacuerda.net/gatillo_facil/lauchero,"ESTABA EN MI RANCHOOOO<br>VI JUGUETEAR EN MI PUERTA UN GATOOO<br>ERA UN GATO OVEROOO<br>SU MIRADA ABANDONADAA<br>SUS PATITAS LASTIMADAS,ENTERNECIO MI CORAZÓN.<br>CURE SUS HERIDAS<br>Y PÁ LA CASA JEDO<br>Y BICHERO SALIO EL GUACHO<br>LE ATRAIAN MAS LAS LAUCHAS<br>ERA BUENO EL OVEROOO<br>Y LO TRAJE PÁ LA CASA<br>Y LE PUSE MI LAUCHERO.<br>LA VIDA PASA<br>YLAS COSAS CAMBIAN<br>COMO PONIENDONOS VIEJOS<br>SON LAS COSAS DEL DESTINO<br>QUE TE FUISTE VOS PRIMERO<br>AHORA ESTOY SENTADO HABLANDO SOLO<br>RECORDANDOTE LAUCHERO<br>LAUCHEROOO<br>LAUCHEROO<br>LAUCHEROO<br>MI GATO FIEEEL<br>ERA LAUCHEROO<br>LAUCHEROO<br>LAUCHEROO<br>NO TE OLVIDAREEE<br>ADIOS LAUCHEROOOOOO.<br>(RECITADO FINAL )<br>DESDE ESE DIA NUNCA TUVE MAS GATOS.<br>FIN.<br>Lo bueno de este tema es que se puede tocar con cualquier ritmo yo le incorpore<br>armonica a este tema mas adelante la enviare este tema tiene tambien un<br>quieran escucharlo escribir a Cross_harp@hotmail.com o a Wolfes @latinmail.com<br>transcripto por Emmanuel Sciarretta , hecho por Nicolas (fuse)y su hermano<br>(ruda) el punteo mlo enviare ,más adelante ."
20,gru,https://acordes.lacuerda.net/hermanos_abalos/,https://acordes.lacuerda.net/hermanos_abalos/agitando_paniuelos,"(Adentro...)<br>Te vi, no olvidaré...<br>un carnaval, guitarra, bombo y violín<br>agitando pañuelos te vi<br>cadencia al bailar, airoso el perfil.<br>agitando pañuelos te vi<br>cadencia al bailar, airoso el perfil.<br>Me fui diciendo adiós,<br>en ese adiós quedó enredado un querer.<br>Agitando pañuelos me fui<br>Qué lindo añorar tu zamba de ayer!...<br>Agitando pañuelos me fui<br>Qué lindo añorar tu zamba de ayer!... (Al otro lado...)<br>Yo me iré tu vendrás...<br>Yo te llevaré, mi rancho se alegrará.<br>Agitando pañuelos me iré<br>y en mí vivirá aquel carnaval. (se acaba)<br>Agitando pañuelos me iré<br>cantando esta zamba repiqueteadita.<br>(Segunda)<br>(Adentro... )<br>Volví y te encontré...<br>toda mi voz le dio a la copla un cantar.<br>Agitando pañuelos volví,<br>sintiendo también mi pecho agitar.<br>Agitando pañuelos volví,<br>sintiendo también mi pecho agitar.<br>Bailé   hasta el final...<br>engualichao, bailé hasta el amanecer.<br>Agitando pañuelos bailé.<br>Qué lindo bailar tu zamba de ayer!<br>Agitando pañuelos bailé.<br>Qué lindo bailar tu zamba de ayer! (Otro cambio...)<br>Yo me iré  tu vendrás...<br>Yo te llevaré, mi rancho se alegrará.<br>Agitando pañuelos me iré<br>y en mí vivirá aquel carnaval. (se acaba)<br>Agitando pañuelos me iré<br>cantando esta zamba repiqueteadita."
21,gru,https://acordes.lacuerda.net/hermanos_abalos/,https://acordes.lacuerda.net/hermanos_abalos/agitando_paniuelos,"(Adentro...)<br>Te vi, no olvidaré...<br>un carnaval, guitarra, bombo y violín<br>agitando pañuelos te vi<br>cadencia al bailar, airoso el perfil.<br>agitando pañuelos te vi<br>cadencia al bailar, airoso el perfil.<br>Me fui diciendo adiós,<br>en ese adiós quedó enredado un querer.<br>Agitando pañuelos me fui<br>Qué lindo añorar tu zamba de ayer!...<br>Agitando pañuelos me fui<br>Qué lindo añorar tu zamba de ayer!... (Al otro lado...)<br>Yo me iré tu vendrás...<br>Yo te llevaré, mi rancho se alegrará.<br>Agitando pañuelos me iré<br>y en mí vivirá aquel carnaval. (se acaba)<br>Agitando pañuelos me iré<br>cantando esta zamba repiqueteadita.<br>(Segunda)<br>(Adentro... )<br>Volví y te encontré...<br>toda mi voz le dio a la copla un cantar.<br>Agitando pañuelos volví,<br>sintiendo también mi pecho agitar.<br>Agitando pañuelos volví,<br>sintiendo también mi pecho agitar.<br>Bailé   hasta el final...<br>engualichao, bailé hasta el amanecer.<br>Agitando pañuelos bailé.<br>Qué lindo bailar tu zamba de ayer!<br>Agitando pañuelos bailé.<br>Qué lindo bailar tu zamba de ayer! (Otro cambio...)<br>Yo me iré  tu vendrás...<br>Yo te llevaré, mi rancho se alegrará.<br>Agitando pañuelos me iré<br>y en mí vivirá aquel carnaval. (se acaba)<br>Agitando pañuelos me iré<br>cantando esta zamba repiqueteadita."
22,gru,https://acordes.lacuerda.net/hermanos_abalos/,https://acordes.lacuerda.net/hermanos_abalos/agitando_paniuelos,"(Adentro...)<br>Te vi, no olvidaré...<br>un carnaval, guitarra, bombo y violín<br>agitando pañuelos te vi<br>cadencia al bailar, airoso el perfil.<br>agitando pañuelos te vi<br>cadencia al bailar, airoso el perfil.<br>Me fui diciendo adiós,<br>en ese adiós quedó enredado un querer.<br>Agitando pañuelos me fui<br>Qué lindo añorar tu zamba de ayer!...<br>Agitando pañuelos me fui<br>Qué lindo añorar tu zamba de ayer!... (Al otro lado...)<br>Yo me iré tu vendrás...<br>Yo te llevaré, mi rancho se alegrará.<br>Agitando pañuelos me iré<br>y en mí vivirá aquel carnaval. (se acaba)<br>Agitando pañuelos me iré<br>cantando esta zamba repiqueteadita.<br>(Segunda)<br>(Adentro... )<br>Volví y te encontré...<br>toda mi voz le dio a la copla un cantar.<br>Agitando pañuelos volví,<br>sintiendo también mi pecho agitar.<br>Agitando pañuelos volví,<br>sintiendo también mi pecho agitar.<br>Bailé   hasta el final...<br>engualichao, bailé hasta el amanecer.<br>Agitando pañuelos bailé.<br>Qué lindo bailar tu zamba de ayer!<br>Agitando pañuelos bailé.<br>Qué lindo bailar tu zamba de ayer! (Otro cambio...)<br>Yo me iré  tu vendrás...<br>Yo te llevaré, mi rancho se alegrará.<br>Agitando pañuelos me iré<br>y en mí vivirá aquel carnaval. (se acaba)<br>Agitando pañuelos me iré<br>cantando esta zamba repiqueteadita."
23,gru,https://acordes.lacuerda.net/hermanos_abalos/,https://acordes.lacuerda.net/hermanos_abalos/agitando_paniuelos,"(Adentro...)<br>Te vi, no olvidaré...<br>un carnaval, guitarra, bombo y violín<br>agitando pañuelos te vi<br>cadencia al bailar, airoso el perfil.<br>agitando pañuelos te vi<br>cadencia al bailar, airoso el perfil.<br>Me fui diciendo adiós,<br>en ese adiós quedó enredado un querer.<br>Agitando pañuelos me fui<br>Qué lindo añorar tu zamba de ayer!...<br>Agitando pañuelos me fui<br>Qué lindo añorar tu zamba de ayer!... (Al otro lado...)<br>Yo me iré tu vendrás...<br>Yo te llevaré, mi rancho se alegrará.<br>Agitando pañuelos me iré<br>y en mí vivirá aquel carnaval. (se acaba)<br>Agitando pañuelos me iré<br>cantando esta zamba repiqueteadita.<br>(Segunda)<br>(Adentro... )<br>Volví y te encontré...<br>toda mi voz le dio a la copla un cantar.<br>Agitando pañuelos volví,<br>sintiendo también mi pecho agitar.<br>Agitando pañuelos volví,<br>sintiendo también mi pecho agitar.<br>Bailé   hasta el final...<br>engualichao, bailé hasta el amanecer.<br>Agitando pañuelos bailé.<br>Qué lindo bailar tu zamba de ayer!<br>Agitando pañuelos bailé.<br>Qué lindo bailar tu zamba de ayer! (Otro cambio...)<br>Yo me iré  tu vendrás...<br>Yo te llevaré, mi rancho se alegrará.<br>Agitando pañuelos me iré<br>y en mí vivirá aquel carnaval. (se acaba)<br>Agitando pañuelos me iré<br>cantando esta zamba repiqueteadita."
24,gru,https://acordes.lacuerda.net/hermanos_abalos/,https://acordes.lacuerda.net/hermanos_abalos/bailando_con_el_bombisto,"Se acerca el fin de semana<br>me voy camino a la Banda<br>al baile de la ensenada<br>por sus ricas empanadas<br>y mi guitarra templada<br>para bailar en la dársena.<br>Vitillo tocá que el bombo aquí está<br>marcame el compás que hay que zapatear<br>hacele decir ""talega de pan""<br>metele nomás, Vitillo tocá.<br>Gatos, chacareras zambas<br>repiqueteando hasta hasta cajonear.<br>Bailando con el bombisto<br>andando estoy en la dársena.<br>Anunciando está el bombisto<br>con su gran bombo legüero<br>y los changos domingueros<br>que pa' bailar son tan listos<br>el bombo de don Calixto<br>con su tronar que llamando va.<br>Vitillo tocá que el bombo aquí está<br>marcame el compás que hay que zapatear<br>hacele decir ""talega de pan""<br>metele nomás, Vitillo tocá.<br>Si no es por el casi, casi<br>casi me upialo machándome.<br>Bailando con el bombisto<br>andando estoy en la dársena."
25,gru,https://acordes.lacuerda.net/hermanos_abalos/,https://acordes.lacuerda.net/hermanos_abalos/cachi_mayu,Esta chacarera arisca<br>ha nacido en el salado<br>redomona y criolla al aire<br>y al sol mi guitarra a domado.<br>Renacen mis esperanzas<br>viene el alma despertando<br>al galope con mi caballo voy<br>al cachi mayo orillando.<br>Del naciente hasta el poniente<br>mi sendero voy marcando<br>con mi compañera de sol a sol<br>y siempre el río apagando.<br>Chacarera compañera<br>chacarera del salado<br>en mi soledad pal bien o pal mal<br>la vida nos ha juntado.<br>Si no cantan los coyuyos<br>no madura la algarroba<br>tampoco madura nuestra ilusión<br>cuando cariño nos roban.<br>Vivir libre y en los montes<br>parece que es mi destino<br>tocan la guitarra y esta canción<br>siempre por esos caminos.<br>Cuando el sol viene bajando<br>y la noche se avecina<br>esta chacarera con mi cantar<br>toda la selva domina.<br>estribillo.<br>Vivir libre y en los montes
